Tagname,LC1,LC2,FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FI1,AI1FE,AI1ZN,AI1PB,AI2FE,AI2ZN,AI2PB,AI3FE,AI3ZN,AI3PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Oct-15 19:42:00,-39.6,-35.7,299.8,350.0,502.6,496.5,40.9,5.3,3.2,3.9,533.9,12.1,8.9,1.2,7.8,44.0,2.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.94852,1.21094,15.352,44.033,,7.776,,2.10937,,3,0,,20/10/2015 19:32,12.128,12.4044,8.94852,8.86073,1.21094,1.19901,44.033,43.2776,7.776,7.60446,,13.8204
20-Oct-15 19:52:00,-39.2,-33.9,299.3,350.1,498.7,501.4,41.1,5.3,3.2,3.9,537.3,12.1,9.1,1.2,7.7,44.0,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.94852,1.21094,15.352,44.0004,,7.83356,,2.10937,,3,0,,20/10/2015 19:42,12.128,12.448,8.94852,8.85018,1.21094,1.1967,44.0004,43.127,7.83356,7.63543,,13.8353
20-Oct-15 20:02:00,-41.0,-37.2,298.9,350.2,505.0,502.3,40.9,5.3,3.2,3.9,528.9,12.1,9.1,1.2,7.7,44.5,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10303,1.21094,15.5706,44.0004,,7.69819,,2.15625,,3,0,,20/10/2015 19:52,12.128,12.3803,9.10303,8.97013,1.21094,1.20674,44.0004,43.2895,7.69819,7.53383,,13.7434
20-Oct-15 20:12:00,-39.4,-34.6,298.5,350.2,499.4,497.9,40.8,5.3,3.2,3.9,529.6,12.4,9.1,1.2,7.6,44.5,2.2,15.7,4.4,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10303,1.21094,15.5706,44.4798,,7.69819,,2.20313,,3,0,,20/10/2015 20:02,12.128,12.4335,9.10303,8.92127,1.21094,1.2085,44.4798,43.6104,7.69819,7.49608,,13.7496
20-Oct-15 20:22:00,-40.8,-36.9,300.1,350.3,502.7,499.0,41.2,5.3,3.2,3.9,530.1,12.4,9.1,1.2,7.6,44.6,2.2,11.3,3.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10303,1.21094,14.59,44.4798,4.41092,7.64158,15.7367,2.20313,,1,0,,20/10/2015 20:12,12.3635,13.2514,9.10303,8.53424,1.21094,1.19538,44.4798,46.0105,7.64158,8.03854,15.7367,13.8835
20-Oct-15 20:32:00,-38.9,-32.3,300.8,350.4,501.9,498.7,40.9,5.3,3.2,3.9,545.2,12.4,9.1,1.2,7.7,44.7,2.2,10.8,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10303,1.21094,14.59,44.6198,3.37534,7.58736,11.3298,2.20313,1.00781,0,0,,20/10/2015 20:22,12.3635,12.2182,9.10303,9.06188,1.21094,1.22623,44.6198,43.9861,7.58736,7.43391,11.3298,11.7312
20-Oct-15 20:42:00,-40.1,-37.5,298.8,350.5,496.4,497.0,40.9,5.3,3.2,3.9,532.4,12.4,9.1,1.2,7.7,44.5,2.2,10.8,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10303,1.21094,14.59,44.7255,2.99135,7.66138,10.7877,2.20313,1.00781,0,0,,20/10/2015 20:32,12.3635,11.5869,9.10303,9.36793,1.21094,1.24327,44.7255,42.5064,7.66138,7.11376,10.7877,12.6414
20-Oct-15 20:52:00,-38.9,-34.4,300.8,350.6,496.1,496.8,41.1,5.3,3.2,3.9,536.0,12.4,9.1,1.2,7.7,44.3,2.2,10.8,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10303,1.21094,14.8249,44.5059,2.99135,7.71E+00,1.08E+01,2.20313,1.00781,0.00E+00,0.00E+00,,20/10/2015 20:42,12.3635,11.2687,9.10303,9.51932,1.21094,1.25235,44.5059,41.4935,7.7098,6.96466,10.7877,13.3715
20-Oct-15 21:02:00,-40.2,-36.3,300.7,350.7,497.5,498.8,41.1,5.3,3.2,3.9,530.4,12.4,9.1,1.2,7.7,44.6,2.2,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10303,1.21094,14.8249,44.2893,2.99135,7.71E+00,1.08E+01,2.20313,1.00781,0.00E+00,0.00E+00,,20/10/2015 20:52,12.3635,11.105,9.10303,9.60306,1.21094,1.25808,44.2893,40.9885,7.7098,6.88933,10.7877,13.713
20-Oct-15 21:12:00,-41.5,-37.0,299.9,350.7,500.0,492.4,41.1,5.3,3.2,3.9,515.0,12.3,8.9,1.2,7.7,44.6,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10303,1.21094,16.0535,44.5787,,7.71E+00,,2.17188,1.00781,2.00E+00,0.00E+00,,20/10/2015 21:02,12.3635,12.5041,9.10303,8.91695,1.21094,1.22281,44.5787,44.137,7.7098,7.60167,,13.7436
20-Oct-15 21:22:00,-39.9,-34.7,301.8,350.8,501.1,501.5,41.1,5.3,3.2,3.9,516.7,12.3,8.9,1.2,7.9,44.4,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.92132,1.17188,16.0932,44.629,,7.65E+00,,2.17188,,3.00E+00,0.00E+00,,20/10/2015 21:12,12.3146,12.3859,8.92132,8.71412,1.17188,1.19221,44.629,44.3592,7.65278,7.58127,,14.081
20-Oct-15 21:32:00,-41.3,-35.4,300.3,350.9,500.5,498.0,41.0,5.3,3.2,3.9,514.4,12.5,8.7,1.2,8.0,43.6,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.92132,1.17188,16.0932,44.4345,,7.88E+00,,2.17188,,3.00E+00,0.00E+00,,20/10/2015 21:22,12.3146,12.4967,8.92132,8.63427,1.17188,1.19309,44.4345,43.8437,7.88447,7.73759,,14.1899
20-Oct-15 21:42:00,-37.9,-32.3,298.7,351.0,501.7,501.8,40.8,5.3,3.2,3.9,528.9,12.5,8.7,1.2,8.0,43.4,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66236,1.17188,17.1244,43.5726,,8.02E+00,,2.17188,,3.00E+00,0.00E+00,,20/10/2015 21:32,12.5207,12.5786,8.66236,8.4951,1.17188,1.18826,43.5726,43.3539,8.0215,7.96358,,14.4087
20-Oct-15 21:52:00,-43.2,-38.2,299.6,351.1,502.2,506.2,40.8,5.3,3.2,3.9,520.6,12.5,8.7,1.2,8.1,43.4,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66236,1.17188,17.1244,43.4196,,8.00E+00,,2.17188,,3.00E+00,0.00E+00,,20/10/2015 21:42,12.5207,12.4727,8.66236,8.57232,1.17188,1.1873,43.4196,43.5079,8.00107,8.01529,,14.4897
20-Oct-15 22:02:00,-38.0,-29.9,299.9,350.9,501.6,498.0,40.9,5.3,3.2,3.9,546.1,12.5,8.7,1.2,8.1,43.2,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66236,1.17188,17.1244,43.376,,8.07E+00,,2.17188,,3.00E+00,0.00E+00,,20/10/2015 21:52,12.5207,12.4648,8.66236,8.58974,1.17188,1.18575,43.376,43.4919,8.06895,8.09027,,14.5645
20-Oct-15 22:12:00,-42.3,-38.9,299.6,350.7,499.2,498.7,41.1,5.3,3.2,3.9,534.3,12.7,9.0,1.2,8.1,44.0,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66236,1.17188,15.2379,43.1988,,8.07E+00,,2.17188,,3.00E+00,0.00E+00,,20/10/2015 22:02,12.5207,12.4287,8.66236,8.61013,1.17188,1.18618,43.1988,43.4172,8.06895,8.11401,,14.5826
20-Oct-15 22:22:00,-40.3,-36.1,299.6,350.5,500.8,499.6,41.0,5.3,3.2,3.9,524.8,12.7,9.0,1.2,7.9,44.5,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.99717,1.19531,15.2379,43.9857,,8.07E+00,,2.20313,,3.00E+00,0.00E+00,,20/10/2015 22:12,12.7091,12.7173,8.99717,8.82555,1.19531,1.21639,43.9857,43.8947,8.06895,8.0389,,14.7522
20-Oct-15 22:32:00,-38.0,-31.7,299.7,350.2,501.7,495.4,40.9,5.3,3.2,3.9,540.4,12.7,8.8,1.2,7.9,44.0,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.99717,1.19531,15.2379,44.463,,7.91E+00,,2.20313,,3.00E+00,0.00E+00,,20/10/2015 22:22,12.7091,12.7284,8.99717,8.79148,1.19531,1.21978,44.463,44.329,7.90792,7.86643,,14.7965
20-Oct-15 22:42:00,-40.5,-36.8,301.6,350.0,500.8,497.7,41.1,5.3,3.2,3.9,528.7,12.7,8.7,1.2,8.1,44.0,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.77,1.19531,15.1505,43.9748,,7.95E+00,,2.15625,,3.00E+00,0.00E+00,,20/10/2015 22:32,12.6853,12.6405,8.77,8.67657,1.19531,1.2109,43.9748,44.0536,7.94714,7.95906,,14.8034
20-Oct-15 22:52:00,-38.3,-32.5,299.9,349.9,498.2,502.8,41.0,5.3,3.2,3.9,551.9,12.7,8.7,1.2,8.1,43.9,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.73755,1.19531,15.1505,43.9748,,8.05E+00,,2.1875,,3.00E+00,0.00E+00,,20/10/2015 22:42,12.6853,12.6866,8.73755,8.67942,1.19531,1.20257,43.9748,43.9477,8.05173,8.04239,,14.8715
20-Oct-15 23:02:00,-38.8,-32.2,298.8,349.8,503.1,504.0,40.9,5.3,3.2,3.9,560.2,12.5,8.9,1.2,8.0,43.9,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.73755,1.19531,15.1505,43.9476,,8.05E+00,,2.15625,,3.00E+00,0.00E+00,,20/10/2015 22:52,12.6853,12.7047,8.73755,8.69886,1.19531,1.19859,43.9476,43.8812,8.05173,8.03486,,14.9026
20-Oct-15 23:12:00,-40.9,-36.7,302.1,349.7,497.9,501.6,40.9,5.2,3.2,3.9,564.4,12.5,8.9,1.2,8.0,43.7,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.88009,1.19531,15.2791,43.9048,,7.99E+00,,2.15625,,3.00E+00,0.00E+00,,20/10/2015 23:02,12.5324,12.5947,8.88009,8.78889,1.19531,1.20168,43.9048,43.7055,7.98807,7.93886,,14.7508
20-Oct-15 23:22:00,-39.2,-33.7,299.6,349.6,501.7,496.3,41.1,5.3,3.2,3.9,562.0,12.5,8.9,1.2,7.8,44.0,2.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.88009,1.19531,15.2791,43.6915,,7.99E+00,,2.15625,,3.00E+00,0.00E+00,,20/10/2015 23:12,12.5324,12.5774,8.88009,8.77668,1.19531,1.20467,43.6915,43.5324,7.98807,7.947,,14.6517
20-Oct-15 23:32:00,-39.5,-33.8,299.3,349.5,498.6,500.4,41.1,5.3,3.2,3.9,576.1,12.4,8.9,1.2,7.7,44.2,2.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.88009,1.19531,16.4396,44.0403,,7.81E+00,,2.28125,,3.00E+00,0.00E+00,,20/10/2015 23:22,12.5324,12.496,8.88009,8.80937,1.19531,1.20731,44.0403,44.1062,7.81375,7.82415,,14.54
20-Oct-15 23:42:00,-40.7,-36.4,299.9,349.3,499.6,502.0,40.9,5.3,3.2,3.9,561.8,12.4,8.9,1.2,7.8,44.1,2.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.90024,1.24219,16.4396,44.2339,,7.73E+00,,2.375,,3.00E+00,0.00E+00,,20/10/2015 23:32,12.4458,12.4536,8.90024,8.98254,1.24219,1.2311,44.2339,44.2471,7.73009,7.73779,,14.3767
20-Oct-15 23:52:00,-40.6,-36.0,300.3,349.0,502.8,499.7,41.0,5.3,3.2,3.9,566.6,12.6,8.8,1.2,7.6,44.5,2.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.90024,1.24219,16.4396,44.1052,,7.79E+00,,2.51563,,3.00E+00,0.00E+00,,20/10/2015 23:42,12.4458,12.501,8.90024,9.0454,1.24219,1.21918,44.1052,44.0205,7.79255,7.78234,,14.317
21-Oct-15 00:02:00,-41.0,-37.6,300.6,348.7,499.0,501.7,41.2,5.3,3.2,3.9,551.6,12.6,8.8,1.2,7.6,44.7,2.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.78691,1.21875,15.3282,44.4504,,7.61E+00,,2.48438,,3.00E+00,0.00E+00,,20/10/2015 23:52,12.5537,12.4513,8.78691,9.00459,1.21875,1.19969,44.4504,44.8055,7.60855,7.69946,,14.3185
21-Oct-15 00:12:00,-39.5,-34.2,297.6,348.4,496.3,494.6,41.0,5.3,3.2,3.9,557.1,12.6,8.8,1.2,7.7,44.7,2.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.78691,1.21875,15.3282,44.6868,,7.57E+00,,2.45313,,3.00E+00,0.00E+00,,21/10/2015 00:02,12.5537,12.3823,8.78691,9.04037,1.21875,1.20092,44.6868,45.2363,7.56597,7.70178,,14.3205
21-Oct-15 00:22:00,-40.3,-34.9,298.1,348.1,503.2,501.2,40.9,5.3,3.2,3.9,557.6,12.6,8.8,1.2,7.7,44.4,2.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.78691,1.21875,15.3282,44.6529,,7.67E+00,,2.34375,,3.00E+00,0.00E+00,,21/10/2015 00:12,12.5537,12.4266,8.78691,9.02188,1.21875,1.19956,44.6529,45.0794,7.67496,7.78259,,14.3805
21-Oct-15 00:32:00,-40.1,-37.7,299.1,347.8,498.2,496.2,40.9,5.3,3.2,3.9,550.3,12.4,8.8,1.2,7.7,44.4,2.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.78691,1.21875,14.4785,44.383,,7.67E+00,,2.34375,,3.00E+00,0.00E+00,,21/10/2015 00:22,12.5537,12.3997,8.78691,9.03041,1.21875,1.20072,44.383,44.8829,7.67496,7.79927,,14.3811
21-Oct-15 00:42:00,-41.9,-32.7,302.9,347.8,509.1,503.8,40.9,5.3,3.2,3.9,558.3,12.4,8.8,1.2,7.6,44.4,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.78691,1.21875,14.4785,44.383,,7.73E+00,,2.25,,3.00E+00,0.00E+00,,21/10/2015 00:32,12.3527,12.331,8.78691,8.99266,1.21875,1.19447,44.383,44.5231,7.73292,7.77576,,14.2752
21-Oct-15 00:52:00,-42.1,-39.5,299.7,348.7,498.0,504.6,40.9,5.3,3.2,3.9,536.1,12.6,8.6,1.2,7.7,44.5,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.78691,1.21875,14.4785,44.383,,7.56E+00,,2.21875,,3.00E+00,0.00E+00,,21/10/2015 00:42,12.3527,12.2597,8.78691,9.03623,1.21875,1.1949,44.383,44.7266,7.55668,7.6469,,14.121
21-Oct-15 01:02:00,-36.8,-26.7,298.8,349.6,497.3,507.7,40.9,5.3,3.2,3.9,576.3,12.6,8.6,1.2,7.6,44.4,2.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.58894,1.21875,13.4971,44.4672,,7.75E+00,,2.21875,,3.00E+00,0.00E+00,,21/10/2015 00:52,12.5573,12.4683,8.58894,8.90849,1.21875,1.18566,44.4672,44.8289,7.74537,7.84366,,14.3312
21-Oct-15 01:12:00,-42.8,-38.2,302.9,350.2,502.8,496.5,40.9,5.3,3.1,3.9,568.9,12.6,8.6,1.2,7.9,43.9,2.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.58894,1.21875,13.4971,44.4247,,7.63E+00,,2.26563,,3.00E+00,0.00E+00,,21/10/2015 01:02,12.5573,12.3693,8.58894,8.98875,1.21875,1.18374,44.4247,45.0767,7.62587,7.79279,,14.363
21-Oct-15 01:22:00,-35.4,-35.0,296.2,348.5,495.2,490.6,40.9,5.3,3.1,3.9,556.0,12.4,8.6,1.2,7.8,44.1,2.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.58894,1.21875,14.6544,43.9388,,7.90E+00,,2.34374,,3.00E+00,0.00E+00,,21/10/2015 01:12,12.5573,12.4476,8.58894,8.96278,1.21875,1.1805,43.9388,44.3765,7.90272,8.02092,,14.4851
21-Oct-15 01:32:00,-42.6,-34.2,301.8,349.9,503.2,499.4,40.7,5.3,3.1,3.9,573.6,12.4,8.6,1.2,7.8,44.0,2.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.62895,1.21875,14.8197,44.0896,,7.83E+00,,2.42188,,3.00E+00,0.00E+00,,21/10/2015 01:22,12.4192,12.3956,8.62895,8.96945,1.21875,1.17754,44.0896,44.2895,7.83405,7.8979,,14.4216
21-Oct-15 01:42:00,-51.5,-50.3,297.0,346.3,505.5,510.3,39.3,5.0,3.0,3.9,452.0,12.4,8.7,1.2,7.9,44.3,2.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.62895,1.21875,14.8197,43.9523,,7.76E+00,,2.375,,3.00E+00,0.00E+00,,21/10/2015 01:32,12.4192,12.3571,8.62895,8.98755,1.21875,1.17846,43.9523,44.2599,7.76144,7.85008,,14.3333
21-Oct-15 01:52:00,-26.8,-16.0,302.5,355.7,510.6,504.8,39.0,5.0,3.0,3.9,614.3,12.4,8.7,1.2,7.6,44.3,2.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66905,1.21875,14.6713,44.2924,,7.91E+00,,2.40625,,3.00E+00,0.00E+00,,21/10/2015 01:42,12.4192,12.5182,8.66905,8.9423,1.21875,1.17584,44.2924,44.1458,7.90806,7.89166,,14.4047
21-Oct-15 02:02:00,-27.6,-44.7,299.2,348.8,498.1,503.4,39.2,5.0,3.0,3.9,570.8,12.4,8.7,1.2,8.0,44.2,2.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66905,1.21875,14.6713,44.2924,,7.62E+00,,2.40625,,3.00E+00,0.00E+00,,21/10/2015 01:52,12.4192,12.371,8.66905,9.00302,1.21875,1.18042,44.2924,44.5536,7.61624,7.69324,,14.2728
21-Oct-15 02:12:00,-66.7,-48.8,291.0,341.3,497.9,497.3,38.9,5.0,3.0,3.9,552.6,12.3,8.6,1.2,7.2,46.1,2.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66905,1.21875,14.6713,44.1593,,8.03E+00,,2.4375,,3.00E+00,0.00E+00,,21/10/2015 02:02,12.4192,12.5933,8.66905,8.89682,1.21875,1.17534,44.1593,43.7986,8.02639,7.96018,,14.4279
21-Oct-15 02:22:00,-36.5,-24.2,300.8,348.7,499.3,500.5,39.0,5.0,3.0,3.9,601.6,12.3,8.6,1.2,7.2,46.1,2.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.61614,1.17188,14.6713,46.0686,,7.25E+00,,2.48438,,3.00E+00,0.00E+00,,21/10/2015 02:12,12.3222,12.3202,8.61614,8.81806,1.17188,1.14644,46.0686,46.156,7.24748,7.27849,,14.2235
21-Oct-15 02:32:00,-43.9,-41.7,300.6,353.3,498.7,499.3,39.0,5.0,3.0,3.9,576.8,12.3,8.6,1.2,7.8,44.1,2.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.61614,1.17188,15.2267,46.0686,,7.25E+00,,2.48438,,3.00E+00,0.00E+00,,21/10/2015 02:22,12.3222,12.2321,8.61614,8.80513,1.17188,1.15543,46.0686,46.3801,7.24748,7.3271,,14.1212
21-Oct-15 02:42:00,-38.6,-33.7,301.1,349.3,499.0,501.2,38.9,5.0,3.0,3.9,577.2,12.3,8.6,1.2,7.8,45.4,2.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.61614,1.17188,15.2267,44.1414,,7.79E+00,,2.32813,,3.00E+00,0.00E+00,,21/10/2015 02:32,12.3222,12.2623,8.61614,8.73285,1.17188,1.16208,44.1414,44.3448,7.79148,7.84308,,14.1729
21-Oct-15 02:52:00,-40.0,-34.8,299.4,348.3,500.4,500.6,39.0,5.0,3.0,3.9,580.1,12.1,8.5,1.1,7.5,45.5,2.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.61614,1.17188,14.5667,45.3765,,7.79E+00,,2.32813,,3.00E+00,0.00E+00,,21/10/2015 02:42,12.3222,12.5019,8.61614,8.61535,1.17188,1.15698,45.3765,44.9083,7.79148,7.68828,,14.3331
21-Oct-15 03:02:00,-42.4,-38.2,299.2,348.7,501.7,499.9,39.1,5.0,3.0,3.9,560.0,12.1,8.5,1.1,7.6,44.6,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.49387,1.14844,14.4724,45.4619,,7.49E+00,,2.28125,,3.00E+00,0.00E+00,,21/10/2015 02:52,12.0678,12.2254,8.49387,8.50081,1.14844,1.13441,45.4619,45.0543,7.48754,7.39815,,14.0973
21-Oct-15 03:12:00,-37.3,-32.6,298.9,349.2,497.9,496.9,38.9,5.0,3.0,3.9,567.4,12.2,8.3,1.1,7.5,45.2,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.49387,1.14844,13.3494,44.593,,7.59E+00,,2.23438,,3.00E+00,0.00E+00,,21/10/2015 03:02,12.0678,12.1372,8.49387,8.52523,1.14844,1.13867,44.593,44.425,7.59102,7.55584,,13.9443
21-Oct-15 03:22:00,-38.6,-32.1,298.4,349.7,499.8,499.8,39.2,5.0,3.0,3.9,578.9,12.2,8.3,1.1,7.5,44.3,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.27818,1.14844,13.3494,45.2192,,7.54E+00,,2.20313,,3.00E+00,0.00E+00,,21/10/2015 03:12,12.1989,12.212,8.27818,8.41967,1.14844,1.12941,45.2192,45.2426,7.54219,7.55559,,14.0291
21-Oct-15 03:32:00,-40.5,-36.2,298.7,350.1,501.3,501.4,38.7,5.0,3.0,3.9,577.7,12.2,8.3,1.1,7.8,44.7,2.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.27818,1.14844,13.3494,44.2967,,7.54E+00,,2.20313,,3.00E+00,0.00E+00,,21/10/2015 03:22,12.1989,12.0162,8.27818,8.53549,1.14844,1.13106,44.2967,44.8771,7.54219,7.68504,,13.9712
21-Oct-15 03:42:00,-39.7,-35.2,299.1,350.8,500.8,501.7,38.8,5.0,3.0,3.9,574.3,12.1,8.4,1.1,7.7,44.9,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.27818,1.14844,14.3085,44.7445,,7.78E+00,,2.125,,3.00E+00,0.00E+00,,21/10/2015 03:32,12.1989,12.1838,8.27818,8.48027,1.14844,1.12407,44.7445,44.8659,7.77821,7.81673,,14.1265
21-Oct-15 03:52:00,-40.4,-35.0,299.4,353.1,501.5,500.6,38.8,5.0,3.0,3.9,573.3,12.1,8.4,1.1,7.5,44.9,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.41574,1.14844,14.3085,44.8788,,7.67E+00,,2.15625,,3.00E+00,0.00E+00,,21/10/2015 03:42,12.0998,12.1689,8.41574,8.54191,1.14844,1.12667,44.8788,44.7501,7.66562,7.64462,,14.066
21-Oct-15 04:02:00,-45.1,-47.8,298.4,351.1,499.9,495.9,38.6,5.0,3.0,3.9,517.8,12.2,8.4,1.2,7.5,44.8,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.41574,1.14844,14.3085,44.9023,,7.54E+00,,2.23438,,3.00E+00,0.00E+00,,21/10/2015 03:52,12.0998,12.1149,8.41574,8.54799,1.14844,1.13041,44.9023,44.9168,7.53694,7.54784,,13.9644
21-Oct-15 04:12:00,-36.4,-28.8,298.5,345.7,502.6,504.6,39.0,5.0,3.0,3.9,558.8,12.2,8.4,1.2,7.6,44.8,2.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.43641,1.17188,14.3085,44.7952,,7.50E+00,,2.23438,,3.00E+00,0.00E+00,,21/10/2015 04:02,12.2284,12.1395,8.43641,8.66536,1.17188,1.15026,44.7952,45.1197,7.49844,7.58326,,13.9574
21-Oct-15 04:22:00,-40.8,-35.8,299.9,350.6,497.2,498.6,38.9,5.0,3.0,3.9,563.0,12.2,8.4,1.2,7.7,44.3,2.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.43641,1.17188,14.5998,44.7952,,7.56E+00,,2.32813,,3.00E+00,0.00E+00,,21/10/2015 04:12,12.2284,12.1381,8.43641,8.69074,1.17188,1.14716,44.7952,45.1336,7.56326,7.65263,,13.9912
